,pid,act,start,end,duration
15882,nts202300173205,home,0,1440,1440
15883,nts202300173206,home,0,1440,1440
15884,nts202300173501,home,0,682,682
15885,nts202300173501,shop,682,716,34
15886,nts202300173501,home,716,1440,724
15887,nts202300173601,home,0,324,324
15888,nts202300173601,work,324,846,522
15889,nts202300173601,home,846,1440,594
15890,nts202300173602,home,0,584,584
15891,nts202300173602,work,584,1184,600
15892,nts202300173602,home,1184,1440,256
15893,nts202300173603,home,0,708,708
15894,nts202300173603,work,708,1221,513
15895,nts202300173603,home,1221,1440,219
15896,nts202300173606,home,0,402,402
15897,nts202300173606,work,402,873,471
15898,nts202300173606,home,873,1440,567
15899,nts202300173701,home,0,991,991
15900,nts202300173701,work,991,1343,352
15901,nts202300173701,home,1343,1440,97
15902,nts202300173703,home,0,501,501
15903,nts202300173703,work,501,747,246
15904,nts202300173703,home,747,1440,693
15905,nts202300173704,home,0,1440,1440
15906,nts202300173705,home,0,1440,1440
15907,nts202300173706,home,0,597,597
15908,nts202300173706,work,597,888,291
15909,nts202300173706,home,888,1440,552
15910,nts202300173707,home,0,575,575
15911,nts202300173707,escort,575,587,12
15912,nts202300173707,shop,587,604,17
15913,nts202300173707,medical,604,751,147
15914,nts202300173707,home,751,1440,689
15915,nts202300173801,home,0,1440,1440
15916,nts202300173802,home,0,1440,1440
15917,nts202300173803,home,0,711,711
15918,nts202300173803,work,711,822,111
15919,nts202300173803,home,822,1440,618
15920,nts202300173901,home,0,1440,1440
15921,nts202300173902,home,0,1440,1440
15922,nts202300173903,home,0,550,550
15923,nts202300173903,work,550,768,218
15924,nts202300173903,home,768,1440,672
15925,nts202300174301,home,0,597,597
15926,nts202300174301,work,597,857,260
15927,nts202300174301,home,857,1440,583
15928,nts202300174302,home,0,404,404
15929,nts202300174302,work,404,696,292
15930,nts202300174302,home,696,1440,744
15931,nts202300174303,home,0,469,469
15932,nts202300174303,work,469,726,257
15933,nts202300174303,home,726,1440,714
15934,nts202300174401,home,0,1440,1440
15935,nts202300174402,home,0,905,905
15936,nts202300174402,work,905,1081,176
15937,nts202300174402,home,1081,1440,359
15938,nts202300174403,home,0,650,650
15939,nts202300174403,work,650,819,169
15940,nts202300174403,shop,819,967,148
15941,nts202300174403,home,967,1440,473
15942,nts202300174701,home,0,494,494
15943,nts202300174701,work,494,843,349
15944,nts202300174701,home,843,1440,597
15945,nts202300174702,home,0,798,798
15946,nts202300174702,escort,798,810,12
15947,nts202300174702,home,810,1440,630
15948,nts202300174703,home,0,784,784
15949,nts202300174703,work,784,1072,288
15950,nts202300174703,home,1072,1440,368
15951,nts202300174704,home,0,449,449
15952,nts202300174704,other,449,545,96
15953,nts202300174704,home,545,1440,895
15954,nts202300174705,home,0,433,433
15955,nts202300174705,work,433,722,289
15956,nts202300174705,home,722,1440,718
15957,nts202300174706,home,0,490,490
15958,nts202300174706,work,490,983,493
15959,nts202300174706,home,983,1440,457
15960,nts202300174707,home,0,430,430
15961,nts202300174707,work,430,892,462
15962,nts202300174707,escort,892,929,37
15963,nts202300174707,other,929,944,15
15964,nts202300174707,home,944,1440,496
15965,nts202300174801,home,0,588,588
15966,nts202300174801,medical,588,679,91
15967,nts202300174801,home,679,1440,761
15968,nts202300174802,home,0,383,383
15969,nts202300174802,work,383,591,208
15970,nts202300174802,home,591,1440,849
15971,nts202300174803,home,0,321,321
15972,nts202300174803,work,321,921,600
15973,nts202300174803,home,921,1440,519
15974,nts202300174804,home,0,381,381
15975,nts202300174804,work,381,973,592
15976,nts202300174804,home,973,1440,467
15977,nts202300174805,home,0,555,555
15978,nts202300174805,work,555,997,442
15979,nts202300174805,visit,997,1046,49
15980,nts202300174805,home,1046,1440,394
15981,nts202300174806,home,0,427,427
15982,nts202300174806,work,427,630,203
15983,nts202300174806,other,630,908,278
15984,nts202300174806,visit,908,958,50
15985,nts202300174806,home,958,1440,482
15986,nts202300174901,home,0,489,489
15987,nts202300174901,work,489,1004,515
15988,nts202300174901,home,1004,1440,436
15989,nts202300174904,home,0,353,353
15990,nts202300174904,work,353,953,600
15991,nts202300174904,home,953,1440,487
15992,nts202300174905,home,0,319,319
15993,nts202300174905,work,319,812,493
15994,nts202300174905,visit,812,853,41
15995,nts202300174905,home,853,1440,587
15996,nts202300174906,home,0,319,319
15997,nts202300174906,work,319,795,476
15998,nts202300174906,escort,795,811,16
15999,nts202300174906,home,811,1440,629
16000,nts202300175001,home,0,470,470
16001,nts202300175001,work,470,817,347
16002,nts202300175001,home,817,1440,623
16003,nts202300175101,home,0,519,519
16004,nts202300175101,work,519,1119,600
16005,nts202300175101,home,1119,1440,321
16006,nts202300175102,home,0,579,579
16007,nts202300175102,work,579,828,249
16008,nts202300175102,home,828,1440,612
16009,nts202300175103,home,0,799,799
16010,nts202300175103,work,799,1099,300
16011,nts202300175103,home,1099,1440,341
16012,nts202300175104,home,0,995,995
16013,nts202300175104,work,995,1182,187
16014,nts202300175104,home,1182,1440,258
16015,nts202300175105,home,0,786,786
16016,nts202300175105,work,786,979,193
16017,nts202300175105,home,979,1440,461
16018,nts202300175106,home,0,744,744
16019,nts202300175106,work,744,1067,323
16020,nts202300175106,home,1067,1440,373
16021,nts202300175201,home,0,700,700
16022,nts202300175201,other,700,809,109
16023,nts202300175201,home,809,1440,631
16024,nts202300175202,home,0,558,558
16025,nts202300175202,escort,558,584,26
16026,nts202300175202,home,584,1440,856
16027,nts202300175203,home,0,633,633
16028,nts202300175203,work,633,786,153
16029,nts202300175203,home,786,1440,654
16030,nts202300175204,home,0,810,810
16031,nts202300175204,work,810,1225,415
16032,nts202300175204,home,1225,1440,215
16033,nts202300175303,home,0,708,708
16034,nts202300175303,work,708,918,210
16035,nts202300175303,home,918,1440,522
16036,nts202300175304,home,0,628,628
16037,nts202300175304,work,628,790,162
16038,nts202300175304,home,790,1440,650
16039,nts202300175305,home,0,659,659
16040,nts202300175305,shop,659,830,171
16041,nts202300175305,home,830,1440,610
16042,nts202300175403,home,0,530,530
16043,nts202300175403,work,530,619,89
16044,nts202300175403,home,619,1440,821
16045,nts202300175404,home,0,771,771
16046,nts202300175404,work,771,1062,291
16047,nts202300175404,home,1062,1440,378
16048,nts202300175501,home,0,1440,1440
16049,nts202300175502,home,0,544,544
16050,nts202300175502,work,544,771,227
16051,nts202300175502,home,771,1440,669
16052,nts202300175503,home,0,1012,1012
16053,nts202300175503,work,1012,1302,290
16054,nts202300175503,home,1302,1440,138
16055,nts202300175504,home,0,704,704
16056,nts202300175504,work,704,1149,445
16057,nts202300175504,home,1149,1440,291
16058,nts202300175505,home,0,638,638
16059,nts202300175505,other,638,731,93
16060,nts202300175505,home,731,1440,709
16061,nts202300175506,home,0,366,366
16062,nts202300175506,work,366,629,263
16063,nts202300175506,home,629,1440,811
16064,nts202300175507,home,0,1440,1440
16065,nts202300175601,home,0,627,627
16066,nts202300175601,work,627,1021,394
16067,nts202300175601,home,1021,1440,419
16068,nts202300175602,home,0,547,547
16069,nts202300175602,work,547,885,338
16070,nts202300175602,home,885,1440,555
16071,nts202300175603,home,0,1440,1440
16072,nts202300175604,home,0,617,617
16073,nts202300175604,work,617,770,153
16074,nts202300175604,home,770,1440,670
16075,nts202300175701,home,0,611,611
16076,nts202300175701,work,611,984,373
16077,nts202300175701,home,984,1440,456
16078,nts202300175702,home,0,392,392
16079,nts202300175702,work,392,666,274
16080,nts202300175702,home,666,1440,774
16081,nts202300175703,home,0,750,750
16082,nts202300175703,work,750,1108,358
16083,nts202300175703,home,1108,1440,332
16084,nts202300175704,home,0,1440,1440
16085,nts202300175705,home,0,412,412
16086,nts202300175705,work,412,815,403
16087,nts202300175705,home,815,1440,625
16088,nts202300175706,home,0,1440,1440
16089,nts202300175707,home,0,1043,1043
16090,nts202300175707,work,1043,1380,337
16091,nts202300175707,home,1380,1440,60
16092,nts202300175803,home,0,520,520
16093,nts202300175803,work,520,822,302
16094,nts202300175803,home,822,1440,618
16095,nts202300175804,home,0,586,586
16096,nts202300175804,other,586,699,113
16097,nts202300175804,home,699,1440,741
16098,nts202300175901,home,0,422,422
16099,nts202300175901,work,422,840,418
16100,nts202300175901,home,840,1440,600
16101,nts202300175902,home,0,418,418
16102,nts202300175902,work,418,1017,599
16103,nts202300175902,home,1017,1440,423
16104,nts202300175903,home,0,420,420
16105,nts202300175903,work,420,746,326
16106,nts202300175903,home,746,1440,694
16107,nts202300175905,home,0,456,456
16108,nts202300175905,work,456,930,474
16109,nts202300175905,home,930,1440,510
16110,nts202300175906,home,0,536,536
16111,nts202300175906,work,536,957,421
16112,nts202300175906,visit,957,996,39
16113,nts202300175906,home,996,1440,444
16114,nts202300175907,home,0,1440,1440
16115,nts202300176001,home,0,397,397
16116,nts202300176001,work,397,997,600
16117,nts202300176001,home,997,1440,443
16118,nts202300176002,home,0,545,545
16119,nts202300176002,work,545,1095,550
16120,nts202300176002,home,1095,1440,345
16121,nts202300176003,home,0,1440,1440
16122,nts202300176004,home,0,348,348
16123,nts202300176004,work,348,948,600
16124,nts202300176004,home,948,1440,492
16125,nts202300176005,home,0,1440,1440
16126,nts202300176006,home,0,517,517
16127,nts202300176006,work,517,1102,585
16128,nts202300176006,home,1102,1440,338
16129,nts202300176007,home,0,1440,1440
16130,nts202300176101,home,0,506,506
16131,nts202300176101,escort,506,635,129
16132,nts202300176101,home,635,1440,805
16133,nts202300176102,home,0,359,359
16134,nts202300176102,work,359,837,478
16135,nts202300176102,home,837,1440,603
16136,nts202300176104,home,0,721,721
16137,nts202300176104,other,721,850,129
16138,nts202300176104,home,850,1440,590
16139,nts202300176105,home,0,523,523
16140,nts202300176105,work,523,1094,571
16141,nts202300176105,home,1094,1440,346
16142,nts202300176106,home,0,536,536
16143,nts202300176106,work,536,1071,535
16144,nts202300176106,home,1071,1440,369
16145,nts202300176107,home,0,432,432
16146,nts202300176107,work,432,958,526
16147,nts202300176107,home,958,1440,482
16148,nts202300176201,home,0,409,409
16149,nts202300176201,work,409,736,327
16150,nts202300176201,visit,736,888,152
16151,nts202300176201,home,888,1440,552
16152,nts202300176202,home,0,483,483
16153,nts202300176202,work,483,1083,600
16154,nts202300176202,home,1083,1440,357
16155,nts202300176203,home,0,339,339
16156,nts202300176203,medical,339,446,107
16157,nts202300176203,work,446,667,221
16158,nts202300176203,home,667,1440,773
16159,nts202300176301,home,0,604,604
16160,nts202300176301,work,604,919,315
16161,nts202300176301,home,919,1440,521
16162,nts202300176302,home,0,461,461
16163,nts202300176302,work,461,792,331
16164,nts202300176302,home,792,1440,648
16165,nts202300176303,home,0,411,411
16166,nts202300176303,work,411,926,515
16167,nts202300176303,home,926,1440,514
16168,nts202300176304,home,0,686,686
16169,nts202300176304,work,686,1051,365
16170,nts202300176304,home,1051,1440,389
16171,nts202300176305,home,0,566,566
16172,nts202300176305,work,566,881,315
16173,nts202300176305,home,881,1440,559
16174,nts202300176306,home,0,478,478
16175,nts202300176306,work,478,758,280
16176,nts202300176306,shop,758,852,94
16177,nts202300176306,home,852,1440,588
16178,nts202300176401,home,0,474,474
16179,nts202300176401,work,474,778,304
16180,nts202300176401,home,778,1440,662
16181,nts202300176403,home,0,519,519
16182,nts202300176403,work,519,935,416
16183,nts202300176403,home,935,1440,505
16184,nts202300176405,home,0,527,527
16185,nts202300176405,work,527,990,463
16186,nts202300176405,home,990,1440,450
16187,nts202300176406,home,0,464,464
16188,nts202300176406,work,464,1001,537
16189,nts202300176406,home,1001,1440,439
16190,nts202300176501,home,0,293,293
16191,nts202300176501,work,293,558,265
16192,nts202300176501,home,558,1440,882
16193,nts202300176502,home,0,538,538
16194,nts202300176502,visit,538,714,176
16195,nts202300176502,other,714,724,10
16196,nts202300176502,shop,724,734,10
16197,nts202300176502,home,734,1440,706
16198,nts202300176503,home,0,395,395
16199,nts202300176503,work,395,760,365
16200,nts202300176503,other,760,793,33
16201,nts202300176503,home,793,1440,647
16202,nts202300176504,home,0,416,416
16203,nts202300176504,work,416,1016,600
16204,nts202300176504,home,1016,1440,424
16205,nts202300176506,home,0,549,549
16206,nts202300176506,work,549,909,360
16207,nts202300176506,home,909,1440,531
16208,nts202300176601,home,0,469,469
16209,nts202300176601,work,469,1069,600
16210,nts202300176601,home,1069,1440,371
16211,nts202300176602,home,0,1440,1440
16212,nts202300176603,home,0,327,327
16213,nts202300176603,work,327,927,600
16214,nts202300176603,home,927,1440,513
16215,nts202300176604,home,0,1440,1440
16216,nts202300176605,home,0,433,433
16217,nts202300176605,work,433,776,343
16218,nts202300176605,home,776,1440,664
16219,nts202300176606,home,0,816,816
16220,nts202300176606,work,816,1284,468
16221,nts202300176606,home,1284,1440,156
16222,nts202300176701,home,0,639,639
16223,nts202300176701,escort,639,670,31
16224,nts202300176701,home,670,1440,770
16225,nts202300176702,home,0,591,591
16226,nts202300176702,escort,591,728,137
16227,nts202300176702,other,728,767,39
16228,nts202300176702,shop,767,777,10
16229,nts202300176702,home,777,1440,663
16230,nts202300176703,home,0,528,528
16231,nts202300176703,work,528,1021,493
16232,nts202300176703,home,1021,1440,419
16233,nts202300176704,home,0,476,476
16234,nts202300176704,work,476,1063,587
16235,nts202300176704,home,1063,1440,377
16236,nts202300176705,home,0,402,402
16237,nts202300176705,work,402,776,374
16238,nts202300176705,other,776,825,49
16239,nts202300176705,home,825,1440,615
16240,nts202300176706,home,0,1440,1440
16241,nts202300176707,home,0,518,518
16242,nts202300176707,work,518,909,391
16243,nts202300176707,home,909,1440,531
16244,nts202300176801,home,0,685,685
16245,nts202300176801,work,685,894,209
16246,nts202300176801,home,894,1440,546
16247,nts202300176802,home,0,640,640
16248,nts202300176802,shop,640,722,82
16249,nts202300176802,home,722,1440,718
16250,nts202300176803,home,0,749,749
16251,nts202300176803,work,749,893,144
16252,nts202300176803,home,893,1440,547
16253,nts202300176804,home,0,541,541
16254,nts202300176804,work,541,1141,600
16255,nts202300176804,home,1141,1440,299
16256,nts202300176805,home,0,503,503
16257,nts202300176805,work,503,960,457
16258,nts202300176805,home,960,1440,480
16259,nts202300176901,home,0,460,460
16260,nts202300176901,work,460,893,433
16261,nts202300176901,home,893,1440,547
16262,nts202300176902,home,0,416,416
16263,nts202300176902,work,416,689,273
16264,nts202300176902,other,689,950,261
16265,nts202300176902,home,950,1440,490
16266,nts202300177001,home,0,436,436
16267,nts202300177001,work,436,801,365
16268,nts202300177001,home,801,1440,639
16269,nts202300177002,home,0,536,536
16270,nts202300177002,escort,536,561,25
16271,nts202300177002,home,561,1440,879
16272,nts202300177101,home,0,452,452
16273,nts202300177101,work,452,1052,600
16274,nts202300177101,home,1052,1440,388
16275,nts202300177102,home,0,524,524
16276,nts202300177102,escort,524,540,16
16277,nts202300177102,work,540,944,404
16278,nts202300177102,shop,944,977,33
16279,nts202300177102,escort,977,987,10
16280,nts202300177102,home,987,1440,453
16281,nts202300177103,home,0,501,501
16282,nts202300177103,work,501,1004,503
16283,nts202300177103,home,1004,1440,436
16284,nts202300177201,home,0,793,793
16285,nts202300177201,work,793,1338,545
16286,nts202300177201,home,1338,1440,102
16287,nts202300177202,home,0,735,735
16288,nts202300177202,other,735,911,176
16289,nts202300177202,escort,911,921,10
16290,nts202300177202,home,921,1440,519
16291,nts202300177203,home,0,721,721
